R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51
-0.0175439,-0.04724,0.02149295,0.0462963,-0.04753,-0.022578125,-0.0062591,-0.04244,-0.042,-0.0440375,0.01960016,-0.027179,0,-0.0344868,-0.02035,-0.0885287,-0.0237,-0.0116619,-0.10894,-0.0139971,-0.0024691,-0.0562074,-0.0074442,-0.0309524,-0.03187,0.00726247,0.00887273,-0.0301003,-0.02242,-0.0261715,-0.06092,0.05042794,-0.0049868,0.01774786,0.24975361,-0.0629435,0.015183,-0.1089367,0.00668896,0.092,-0.0266616,-0.0613229,-0.0390842,-0.021074,-0.0031576,-0.01963,0.000279851,0,-0.0309278,-0.01232,-0.0190883
0.02678571,0.000177,-0.0262443,0.00884956,-0.09023,0.00463592,0.02431522,0.020913,-0.0223382,-0.0199056,0.04133026,0.02312139,0.075765439,-0.0073622,0.020951,0.0100684,0.021333,0.0195158,0.000488,-0.0114535,0.01736634,0.05377277,0.01806818,0.00786241,0.009088,0.01042784,0.05674,0.06206897,0.01253202,0.00386653,-0.01744,-0.066285,0.01440877,-0.0144317,-0.0115003,-0.0672753,-0.00163,0.00048804,0.01461794,-0.0471612,0.038566,0.02561118,-0.0275198,0.00324212,-0.0006966,0.005133,0.007460599,0.01818182,-0.0531915,-0.01232,-0.0116178
-0.0234783,-0.00955,-0.0513476,0.0877193,-0.09091,0.080038189,0.01528672,0.011775,-0.0262652,-0.0209099,-0.0356286,0.0047081,-0.008683068,-0.0163821,0.027763,-0.0411182,-0.02917,-0.0160517,-0.09756,0.0011423,-0.0418086,-0.1720165,0.01797076,0.03656753,-0.00771,0.00802029,-0.0344309,-0.012987,-0.0028351,-0.009324,-0.02508,-0.1142925,-0.0163656,-0.0170836,0.01462571,-0.0098988,-0.00375,-0.097561,-0.0039293,-0.0917828,-0.0962343,-0.0102157,-0.0344684,-0.0422699,0.00167039,-0.01914,0.008701287,0.01785714,-0.0385955,-0.01232,0.01175433
-0.0729297,0.017618,0.19617928,0,-0.09091,0.089281768,-0.006324,0.002631,0,0.01457807,0.08422665,0.0656045,0.02057067,0.00814793,-0.06946,-0.0511299,0.004472,0.00762796,-0.03811,0.00709046,-0.0042861,-0.0894632,0.01666667,-0.0239887,-0.00494,-0.0205347,-0.000278,-0.0197368,-0.0039437,0.00743243,-0.00194,0.02795974,-0.024486,0.01769088,-0.00439,0.02780274,0.017439,-0.0381081,-0.0213675,0,-0.0559689,0.01895575,0.00018433,-0.0296936,0.00760272,0.065747,0.002110673,-0.0175439,-0.0767253,-0.01232,-0.0116178
-0.0028816,0.011756,-0.025389,0.09274194,-0.08545,-0.030229255,0.005691,-0.00487,-0.0182018,-0.0104882,0.00600282,-0.0650836,-0.02284352,-0.0054931,-0.02031,0.02843108,0.022926,-0.0306307,-0.09244,0.00372259,0.01750377,-0.0560408,-0.0060397,0.01807229,-0.03122,-0.0275953,-0.0109717,0.0033557,-0.020779,-0.0115425,0.006809,-0.0322246,-0.0249397,-0.0164684,-0.0126357,-0.0627357,0.011919,-0.0924417,-0.0369499,0.06084656,-0.0820562,-0.0267461,-0.0133923,-0.0293504,0.0066201,-0.04711,-0.007967033,0,-0.0253165,-0.01232,0.01263591
0.03650901,0.010637,-0.0546218,-0.0442804,0.109344,0.04623431,0.03452358,0.041027,0.04645968,0.03394377,-0.0565111,-0.0390405,0.085880318,0.01794766,0.024724,0.01490809,0.020493,0.01837511,0.065015,0.07054745,0.03288155,0.02120278,0.02864583,0.0008284,0.085155,0.04379607,0.02636278,0.0367893,0.01783475,0.00699219,-0.00966,0.12296574,0.0379538,0.07193798,0.05958808,0.01352691,0.015724,0.06501548,0.06173701,0.05735661,0.0755581,0.04339841,0.02615193,0.05015764,0.00978717,0.015887,0.023077633,0,0.11058442,-0.01232,-0.0351132
-0.0148699,0.004176,-0.0157778,-0.046332,0.111111,-0.017529827,-0.0054495,0.005025,-0.0157951,-0.007031,-0.1324405,0.05628977,-0.039094734,0.00669797,-0.02036,0.00713063,-0.0167,0.02455213,-0.04709,0.00150625,0.04041463,-0.002265,-0.0020042,-0.0253045,-0.02632,-0.0051198,0.01315105,-0.0322581,0.02004742,0.01098696,0.000244,-0.0550603,-0.0103339,0.00318195,-0.0067308,0.05263763,-0.00075,-0.047093,-0.0269382,0.03773585,-0.0615576,0.01519004,0.00333738,-0.0431223,0.01165385,0.026706,0.001714337,0.00892857,0.03490616,-0.01232,0.06736842
-0.0112264,-0.00968,0.02777151,-0.0445344,0.245968,0.006784261,0.00683552,-0.02462,-0.0030362,0.0206479,-0.0390223,-0.023633,-0.001913103,-0.0066265,-0.00024,-0.0084962,-0.04625,-0.0094346,-0.00061,-0.0201534,-0.0615321,0.01021566,-0.0082444,0.00667233,-0.04594,0.0250207,-0.0264745,0.06,-0.0188383,-0.0038898,0.02536,0.00923217,-0.0218474,-0.0311419,-0.0359721,-0.0436113,0.009232,-0.0006101,0.00607698,-0.0736364,-0.0402647,-0.0123298,-0.0022982,-0.0064176,-0.0039159,-0.01246,-0.010989011,-0.0176991,-5.65E-05,-0.01232,0.00563539
-0.0112585,-0.00299,0.0483304,-0.0550847,0.247249,0.021563342,-0.0025238,0.021042,-0.0202306,-0.0191534,0.04283802,-0.0208828,-0.010180176,0.01859143,-0.01479,0.02055127,-0.05079,0.0032383,-0.0232,-0.0103607,0.03459245,0.00898876,-0.0072471,0.00506146,-0.02065,-0.0028853,-0.0071111,-0.091195,-0.0170154,-0.004,-0.00119,-0.0221445,0.0160946,-0.0029762,-0.0331757,-0.0130857,0.019869,-0.023199,-0.0060403,0.12855741,0.00137877,-0.013264,-0.020428,-0.0004306,-0.0101272,-0.00756,0.003460838,-0.018018,-0.1351489,-0.01232,-0.0574391
0.02286983,0.000404,-0.015088,-0.0358744,0.494551,0.019656992,-0.0042897,-0.01207,0.01865009,0.01706171,-0.0115533,0.04653417,0.022118943,-0.0037461,-0.01328,0.00757077,0.005178,-0.0322152,0,-0.0091508,0.03091852,-0.0360059,0.01492217,-0.0119904,-0.03137,0.0182881,-0.001259,0.05536332,0.01227032,0.01416667,0.045238,-0.0713628,0.0066268,0.02895522,0.00584358,0.01910717,0.014543,0,0.00067522,0.00608696,-0.02262,0.00013179,0.00717822,0.01378518,-0.013971,0.012885,0.019513523,0.04587156,0.05259032,-0.01232,0.05261593
0.02207547,0.017128,-0.1495745,-0.0232558,-0.15972,-0.002134817,0.0239726,0.030736,0.00806452,-0.0068659,0.01082251,0.00926355,0.022861233,0.0133072,0.003899,0.03166667,0.021924,0.04175659,0.074062,0.03662832,-0.0224235,0.04428186,-0.0092025,-0.0282767,0.041243,0.01756181,-0.0072131,0.06229508,0.01181236,0.00433616,0.018451,-0.042552,0.01926782,0.04931825,-0.0299264,-0.0114766,-0.01464,0.0740625,0.04048583,0.04321521,0.04085329,0.0052049,0.00116736,0.01798867,0.01731037,-0.00529,0.009792575,0.04385965,0.05256951,-0.01232,0.01666196
0.00636884,0.011113,0.0405304,0.02380952,-0.2438,0.022560778,0.0250301,0.033716,0.00259459,0.0135595,0.00770878,-0.0826067,-0.013912328,0.0189223,0.013655,-0.0096931,0.009387,0.00624627,-0.0128,-0.0052095,-0.0057202,-0.0014749,0.00469734,0.04908205,0.015444,0.01284629,0.00870448,-0.037037,-3.06E-05,-0.0152638,0.014762,-0.1101018,-0.0075614,0.04506497,-0.0325905,-0.0208058,-0.00874,-0.0128019,0.01815824,-0.026512,-0.0820766,-0.0024251,0.00883707,0.0020871,0.01286437,0.030235,0.002821123,0.00840336,0.06757474,-0.01232,-0.0341667
0.00027515,-0.00241,-0.018995,-0.1255814,0.10929,0.001521588,0.00179455,-0.04067,-0.0209187,-0.0078581,-0.0044624,0.04702351,0.011437158,0.00408095,0.012668,0.0026373,0.018642,-0.0640402,0.033304,-0.0023528,-0.0027998,-0.0971196,-0.0150887,-0.0190476,0.000931,-0.0272416,-0.0154406,0.00641026,-9.17E-05,0.00202201,0.009478,0.00633157,0,0.02089947,-0.0118773,-0.0315196,0.004104,0.03330386,-0.006051,0.01574468,-0.0100053,-0.0590013,-0.0036499,0.00513746,-0.0274513,-0.00124,-0.001758242,-0.0416667,0.14697597,-0.01232,0.03652574
0.00678526,0.002417,-0.0090686,0.04255319,-0.06897,-0.016268912,0.00114645,0.022052,-0.0088106,-0.0183745,-0.0493063,-0.0324892,-0.033098097,-0.0057621,-0.01361,0.00306424,-0.04692,0.00306616,-0.08899,-0.0339293,-1.92E-05,0.01799591,0.00442335,0.00970874,-0.03349,-0.0304422,0.00992954,-0.0159236,0.0060519,0.00494993,-0.00459,-0.1030431,0,0.00388702,0.00641072,-0.0009697,-0.01562,-0.0889903,0.00704902,0.00544617,-0.0347872,-0.0139645,-0.0078149,-0.0335682,-0.031465,-0.03223,-0.015675914,0.11304348,-0.0614948,-0.01232,0.00166482
-0.0040984,0.008804,-0.0126144,0.04591837,-0.07937,-0.002960103,0.00458707,-0.00857,-0.008,-0.0019134,-0.1064212,0.02222222,-0.001237782,0.00090555,0.004825,0.00027034,0.028973,-0.0231585,-0.03162,-0.0142531,0.00682705,-0.0204902,-0.0021482,-0.0096154,-0.02353,-0.0354324,-0.000211,-0.0841424,0.00154945,-0.0019782,0.009871,-0.0655644,0.01587302,-0.025555,-0.0039812,0.00212327,0.004412,-0.0316218,0.00381801,-0.1016667,0.04155186,0.00389463,-0.0156913,-0.0207261,-0.0088235,-0.00168,0.007157556,0,-0.0456155,-0.01232,-0.0767313
-9.15E-05,-0.00056,0.01728457,0.02439024,-0.14368,0.048922163,0.01425537,0.028707,0.01657706,0.0023149,-0.0150754,0.01014493,0.03957265,0.00915072,-0.00142,0.02162162,0.019337,-0.0061224,-0.01617,-0.0067902,0.02154563,-0.0299426,0.01151776,-0.0048544,-0.07382,0.00606171,-0.0081317,-0.0318021,-0.0141358,-0.002017,0.020417,-0.0062811,-0.0064063,-0.0455629,0.01300872,-0.0072038,0.005869,-0.0161655,0.03137876,0.05009276,0.01015873,-0.0106511,-0.0008752,-0.0016056,0.00777746,0.01046,0.005596518,-0.0078125,-0.1034946,-0.01232,-0.0810081
0.00969453,0.017631,-0.0091111,0,-0.10067,-0.004737878,-0.0195595,0.01852,0.02071397,0.00701887,-0.0357143,0.03060736,0.024664968,-0.0058402,0.001418,-0.007672,0.012628,-0.0155715,0.027933,0.03844607,0.02544781,-0.017759,0.00936469,0.00329268,0.002838,-0.0180153,0.00523389,-0.0328467,0.01086154,-9.98E-05,0.003406,-0.0201187,-0.0047177,-0.0230364,-0.0153526,-0.0125,0.000679,0.02793296,-0.0169023,0.02650177,0.00796145,0.02181663,-0.0003129,0.00921053,0.00508222,-0.02752,0.029770318,0.01574803,-0.1484258,-0.01232,-0.0222005
0.02065217,-0.01181,0.00323062,-0.0761905,-0.26866,-0.010633694,0.00655221,0.012141,0.03195164,-0.022397,0.0026455,-0.025522,0.007742919,-0.0034139,0.020501,-0.0202479,0.067459,-0.0098036,-0.00288,0.00170397,-0.000547,-0.0228153,0.01201898,0.01130424,0.01309,0.002577,-0.0211934,-0.0415094,0.00429185,0.00669751,-0.04625,0.02383575,0.01911834,-0.0235795,-0.0157377,-0.0477308,0.015163,-0.0028772,-0.0175055,-0.0473322,-0.016005,-0.0075356,0.00143957,-0.0156454,-0.0178048,0.004868,0.003860341,-0.0077519,0.10549296,-0.01232,-0.0103506
-0.0255591,-0.00055,-0.058707,-0.0257732,0.110204,-0.028307192,-0.0235535,-0.03349,-0.0240586,-0.0248712,0,0.02714286,0.000676779,0.00480881,-0.01044,0.01997252,0.009114,0.00937401,-0.05162,-0.0538158,-0.0136646,-0.0246696,0.00010418,-0.0024038,-0.03655,-0.0028764,-0.0070925,-0.0748031,0.00730436,0.00807575,-0.03803,-0.0016135,-0.0368992,-0.018039,0.00495966,0.02438075,0.004515,-0.0516191,-0.1622654,0.04787715,-0.0180608,0.00836614,-0.0034375,-0.0375276,0.00784485,0.009112,0.004358229,-0.21875,-0.1846732,-0.01232,0.01315789
-0.0253188,-0.02036,0.03263158,0.03174603,0.102941,-0.017491961,-0.0151091,0.01162,-0.0049303,0.00148485,0.01846966,0.03245248,-0.01734564,0.00330632,0.000975,0.00548227,0.005207,0.01565217,-0.0213,0.01716107,0.00800903,-0.0072267,-0.01875,-0.0031325,-0.01051,-0.0057693,-0.0017422,0.04255319,0.00499473,0.00521776,0.042775,-0.0090042,-0.0069221,0.01244444,-0.037198,0.00379795,-0.01296,-0.0212982,-0.0839347,-0.0452586,0.00957298,-0.0158265,-0.014111,0.00810398,0.01891892,-0.02015,0.01735727,-0.01,-0.172201,-0.01232,0.01132201
-0.0207438,0.007513,0.04230377,0.04615385,0,0.033970415,-0.0176219,0.032685,0.00818613,0.00213952,0,-0.0933992,0.008178138,0.03045379,0.00469,-0.0191032,-0.01925,0.02044521,0.000345,-0.0244236,0.00733985,0.00909918,-0.0039278,0.00314237,0.002564,-0.0168529,0.02731358,0.00408163,0.02119697,0.00718671,-0.01796,0.02772385,0.00826714,0.01112087,-0.007115,0.013747,-0.01729,0.00034542,0.00041459,0.05191874,0.00884296,0.03145367,0.01863868,0.0069771,0.01177719,0.030668,-0.006690641,0,-0.1223218,-0.01232,-0.0148173
0.00200382,0.006896,-0.0344743,0.04901961,0,-0.012407419,0.00378759,0.001386,-0.0040598,-0.0092889,0.02694301,0.01485884,0.015942495,0.03109679,-0.0297,-0.0119015,-0.03252,-0.0233581,-0.01174,-0.0165527,0.00391643,-0.0266005,-0.0143877,0.01192771,0.013031,-0.006593,-0.0001557,-0.0853659,0.01216688,0.0102247,0.006774,0.01987305,0.00450161,0.00549928,-0.0154107,-0.0121921,0.007489,-0.0117403,-0.0223788,0.0944206,-0.0198543,0.01627747,-0.0174233,0.00813376,-0.0058725,-0.00246,-0.010187758,-0.040404,-0.0751694,-0.01232,-0.0330882
-0.0115227,-0.02316,-0.0878703,0.13551402,0,0.01160182,-0.0119818,-0.03793,0.00107273,0.00654052,-0.0035318,-0.0043924,-0.02043559,-0.0055997,0.016806,-0.0049275,-0.02192,0.01257689,-0.00594,-0.0004187,0.01034258,0.00277906,0.00389273,-0.0260745,-0.01647,-6.32E-05,-0.0011328,0.06222222,0.00472135,-0.0139533,-0.01772,-0.037638,0.00864277,-0.009787,-0.0086085,-0.0076196,-0.00957,-0.0059399,-0.0517168,-0.0235294,-0.0101282,-0.0069609,-0.0384518,-0.0126998,0.00154272,0.000296,0.003997958,0,0.04651163,-0.01232,-0.0172831
0.00558767,0.008094,0.08828429,-0.0452675,-0.00833,-0.016474465,-0.0003936,0.022209,0.00300043,0.00668582,0.0164557,0.05872549,-0.000766685,-0.0028156,-0.00639,0.01595598,-0.00562,-0.0011199,0.018278,-0.0135712,-0.0007184,0.01154734,-0.0144334,0,0.009657,-0.0050569,0.00476298,0.0209205,-0.0274743,0.00329632,0.009132,-0.0378782,-0.0161853,0.00901163,0.00576255,-0.0077416,0.010644,0.01827768,0.01251676,-0.0389558,0.02013715,0.01551654,-0.0172516,-0.0131659,0.00638519,-0.00602,-0.007371007,0,0.04444444,-0.01232,-0.0059796
-0.0132209,0.01097,0.02193878,-0.0431034,0.016807,-0.000450973,-0.0014025,-0.00572,-0.0365385,0.00330205,-0.0323786,-0.0184276,0.026006542,-0.0086898,-0.00377,0.01298402,0.007368,-0.007916,-0.0038,0.00789809,-0.0007728,0.00502283,-0.0009836,0.00171149,0.013075,0.01645489,-0.014588,-0.0368852,-0.0088635,-0.0011324,-0.00452,0.0383292,0.00629032,-0.0138289,-0.0021191,0.0179702,-0.01634,-0.003797,0.0013245,-0.0472211,0.00885617,0.00690256,-0.02159,0.00398712,-0.0069464,-0.0006,0.00913281,-0.0210526,0.0106383,-0.01232,0.004954
0.00582524,-0.00151,-0.0354468,-0.045045,-0.00826,-0.010570416,0.01038467,-0.09399,-0.0135285,-0.0008739,-0.0126126,0.03584906,-0.015940489,-0.0136892,-0.01409,-0.0109464,0.001231,0.00202048,0.010395,-0.0345467,-0.0107916,-0.0095411,-0.0022973,0.00317305,-0.00143,0.00062504,-0.0048679,0.02978723,-0.0207268,0.0033622,0,-0.1141338,-0.0145857,0.00788782,0.01156206,-0.0224903,-0.01028,0.01039501,-0.0004409,-0.0504386,-0.047065,-0.0006656,-0.0004812,0.00473499,-0.0040706,-0.02189,-0.005328597,0.05376344,-0.0212632,-0.01232,0.01232394
0.0027027,0.011651,0.03519669,-0.0471698,0.008333,0.009445639,0.01358523,-0.00142,0.01169065,0.00950998,0.0221585,-0.0602004,-0.030357571,-0.0074188,-0.00504,-0.0028378,-0.06305,-0.0208817,0.014746,0.01719323,0.01781851,0.01100917,-0.0054825,-0.0097324,0.006343,-0.037354,-0.0139988,-0.0454545,-0.0012828,-0.021895,0.004773,-0.0348847,-0.0092713,-0.0315942,0.00303242,-0.0106684,-0.01114,0.01474623,0.00617556,0.04942263,0.00710322,0.0047286,-0.0137552,0.00684099,0.0042856,-0.00259,-0.01079932,0,-0.0250592,-0.01232,-0.04
-0.0566038,-0.0227,-0.09175,-0.0445545,-0.0124,-0.030717605,0.0025874,-0.06526,-0.0313333,-0.0265652,0.02754399,0.0269406,-0.024171926,-0.0218209,-0.05955,-0.0283236,-0.00957,-0.010681,-0.0534,0.0037752,-0.0488755,-0.0576225,-0.0120176,-0.017199,-0.03639,0.01038219,-0.0118483,0.01731602,-0.0084709,-0.0050918,0.008822,-0.0966288,-0.029716,-0.0308291,-0.0472093,-0.0324802,-0.0245,-0.0533964,-0.0600614,0.05193662,-0.0921314,-0.0220734,-0.0202929,-0.0403141,-0.0163053,-0.02178,-0.016590733,-0.0204082,-0.0457805,-0.01232,-0.0326087
0.08979592,0.059093,0.14148087,-0.0362694,0.004184,-0.019973369,0.02975581,0.082045,0.04588208,0.02217677,-0.0064532,-0.1366424,0.025954263,0.04375641,0.096488,0.03902371,-0.0057,0.04995943,0.121385,0.12830156,0.06252465,0.10014444,0.02443924,0.025,0.073553,0.03769829,0.03563149,0.07234043,0.04996453,0.02011272,0.008969,0.03292756,0.05905245,0.06238419,0.02139777,0.07842084,0.03756,0.12138522,0.11613806,0.01464435,0.11604758,0.04155087,0.03929105,0.05978603,0.02335047,0.028123,0.060839161,0.04166667,0.16589595,-0.01232,0.02696629
0.0093633,0.0153,0.02724861,0.05913978,-0.01667,0.017391304,-0.000157,0.006063,-0.0092125,0.00151925,0.00924307,-0.0162859,0.019900293,0.00695221,-0.00583,-0.0386319,0.00446,0.01142512,0.016237,-0.0181061,0.00795447,0.00612691,-0.0130719,0.00243902,0.003334,-0.0266122,-0.0035789,-0.0753968,0.00928238,0.00925722,0,-0.0117852,-0.0241253,0.01627907,-0.0059742,0.00236583,-0.00013,0.01623687,-0.0020894,-0.0927835,0.01381336,-0.0010413,0.00465722,0.0060867,0.00518108,0.019578,0.001895188,-0.02,0.01140307,-0.01232,0.00838804
-0.0018553,-0.03056,-0.013615,0.10152284,-0.00424,0.013621795,-0.0143914,-0.02931,-0.0048705,0.0026824,-0.0027228,0.01733333,0.040599499,0.00561119,-0.00012,-0.000363,-0.03509,-0.0087046,0.013158,0.01836278,-0.014433,0.0200087,0.00441501,-0.0048662,-0.04297,0.01227111,0.00165992,0.00858369,0.0045403,-0.0037754,0,-0.0374389,0.00294695,0.00943936,-0.0212357,-0.0161491,0.000302,0.01315789,-0.0188442,0.08181818,0.01920395,0.00970684,0.0004772,0.00103291,0.00484198,0.003676,0.008306604,0.02040816,0.04411765,-0.01232,0
-0.0111524,-0.06886,-0.0049976,-0.0460829,-0.0034,0.007773386,-0.0039774,-0.06453,-0.0082314,0.01808085,-0.0168776,0.01387069,-0.032454676,-0.0105775,-0.02488,0.03081264,-0.01421,-0.0507759,0.004638,0.01325858,0.00535597,-0.0302772,0.01593407,0.00709046,0.088591,-0.0009422,-0.0216717,0,-0.0030711,0.0163298,-0.01067,0.02183406,-0.0270976,0.02011901,-0.0115441,0.01161616,-0.00566,0.00463822,0.02347418,0.00420168,0.03157895,0.01729144,-0.0133551,-0.0036851,-0.0517617,0.014108,-0.019738989,-0.02,-0.0357746,-0.01232,-0.041953
-0.0411654,-0.05224,0.01865582,-0.0386473,0.00427,-0.032357171,-0.0196131,0.014853,-0.0031404,-0.0100941,0.01489523,-0.0521383,0.008345705,-0.0064855,0.011902,-0.0090515,-0.02112,-0.0244333,0.025854,0.004262,-1.77E-05,-0.0043975,-0.0048675,0.00485555,0.008358,-0.0296743,-0.0017669,0.04255319,-0.0288297,0.00047327,0.024259,0.03359173,0.00587248,-0.0555556,0.00057981,-0.0102346,-0.00453,0.02585411,0.00041701,0.00209205,-0.0444898,-0.0703368,0.00138122,0.009025,-0.0109147,-0.0123,0.003494758,0.05102041,-0.0456714,-0.01232,0.01849755
0.01558518,-0.0239,-0.0302888,-0.0653266,0,0.001486185,-0.006222,0.010654,-0.0213771,-0.0077622,0.0199005,-0.0601205,-0.009470375,-0.0192749,0.005818,0.02548816,0.002512,-3.62E-05,-0.05821,-0.0157844,-0.0209207,0.03003534,-0.0066304,-0.0132882,-0.02661,-0.0093301,-0.019909,0.06122449,-0.0160098,-0.0080323,-0.00439,-0.0758654,-0.0518766,-0.0091176,0.02309603,0.00302648,-3.80E-05,-0.0582058,-0.0270946,0.00208768,-0.0231739,0.0274253,-0.0113103,-0.0250733,0.00573165,-0.04519,-0.007960199,-0.0194175,-0.0969388,-0.01232,-0.0244626
0.01795194,-0.00038,0.03123487,0.09677419,0.110544,0.003440135,-0.0054193,-0.00277,-0.0066682,0.0001107,0.01512195,-0.0024184,-0.00373599,0.01750214,-0.01617,0.01338738,-0.04131,-0.004669,-0.00669,-0.0465996,-0.0260679,-0.0587479,-0.0043768,0.01738492,0.022969,0.00987574,0.01491045,-0.0153846,0.01438477,0.0213922,-0.03877,-0.100926,0.01319493,0.00801425,0.06270734,0.01722404,-0.03064,-0.00669,0.05998286,0,-0.0160708,-0.0458167,0.01262556,0.01353587,-0.0002746,0.003002,0.013039117,-0.019802,-0.039548,-0.01232,-0.0003799
0.01621314,-0.0024,0.0230101,-0.0441176,0.107198,0.001546115,0.011104,0.010747,-0.0138889,0.00911338,-0.0269101,-0.0824242,-0.010282258,0.00544103,-0.03793,0.00217105,-0.05418,-0.0034909,-0.00032,0.01348885,-0.0046218,0.01138952,-0.0043961,-0.0077016,-0.00438,-0.0099734,-0.0058677,-0.0703125,0.00254834,0.00896529,-0.00527,0.00914246,-0.0053829,0.00117786,0.01263895,0.01452231,0.007037,-0.0003207,-0.0129345,0,-0.0111111,1.01016006,-0.0104016,-0.033091,-0.0037363,-0.01687,-0.036221122,-0.0505051,-0.0235294,-0.01232,-0.0041809
0.05980593,0.009617,-0.0791829,-0.1025641,0.037344,0.009396604,0.00634836,0.034345,-0.0070423,0.03232176,0.00246914,0.01902246,0.018455897,0.01136434,0.031609,0.04116064,0.007728,-0.0304335,0.028232,0.00172238,0.02509977,-0.0896396,0.01523347,0.00836769,0.013201,0.00359783,0.00025148,-0.0588235,0.01656699,0.00398708,0.03202,0.02144495,0.00418994,0.01323529,0.01330827,0.00560395,0.020906,0.02823227,-0.042588,0,0.02752809,-0.0010386,0.00744814,0.02209945,-0.0017235,0.010419,0.011300402,-0.0638298,-0.0209639,-0.01232,0.00763359
0.0034334,0.00282,0.04087737,-0.0285714,0.066667,0.002327282,0.00066937,-0.02949,-0.0113475,-0.0220833,-0.0152709,0.00090744,-0.004760381,-0.0147268,0.052618,0.00479193,-0.00919,0.00410237,-0.01903,-0.0151622,-0.0067671,0.0326571,0.00935088,-0.0252556,-0.04137,0.00514926,0.00535368,-0.1875,0.00161793,0.00105217,0.021875,-0.0188616,-0.0196453,0.00667634,0.1055131,0.00048458,-0.00576,-0.0190328,-0.0076989,-0.0791667,-0.0758885,0.00849044,0.00048366,-0.1114114,-0.0008839,-0.01766,0.005587065,-0.0113636,0.03384199,-0.01232,0.00757576
-0.0436919,-0.01094,-0.0172414,0.00588235,0.015625,0.009022157,-0.0038784,-0.10388,0.01267336,0.04813386,0.01575788,0.02124077,-0.01141525,0.01752654,-0.09641,0.02409639,-0.00328,-0.0104202,0.020674,-0.0011904,-0.0432234,-0.0368951,-0.0239147,-0.0003701,-0.05074,0.00894884,-0.0217126,0.03846154,-0.004376,-0.0030695,-0.0166,-0.0034329,0.0248271,-0.0135525,0.13430432,-0.0091421,-0.01113,0.0206743,-0.0366379,0.00090498,0.01928766,0.02054912,-0.0194061,-0.0476512,-0.0239152,0.000502,-0.017762438,0.01149425,-0.12808,-0.01232,-0.0026316
-0.147156,0.015669,0.06457115,0.04093567,-0.04615,-0.008481262,0.0085128,-0.01939,-0.0115702,0.02284075,0.0142822,0.02904249,-0.038056516,0.01407084,0.012591,0.02818627,0.005077,0.01515094,-0.04799,0.005959,0.00534074,0.00597015,0.00452489,0.02443841,0.011932,-0.0346423,0.0013834,-0.010582,-0.0226549,-0.0063445,0.021768,0.00344471,-0.0460287,0.01753873,0.01319527,0.01582549,-0.007,-0.04799,-0.0621924,0.05198915,0.01009984,-0.0451194,0,0.00727466,0.00185529,0.012183,-0.005999314,0,0.03672355,-0.01232,-0.0101772
0.06497418,0.004106,0.12153811,0.0505618,0.019355,0.00377959,-0.0112994,-0.00198,-0.0222169,-0.0388676,-0.0191794,-0.0170076,0.001648421,-0.0505024,-0.0211,0.00095352,0.008078,0.0074251,-0.02422,-0.0190348,0.00702603,-0.0004946,-0.0002197,0,0.016625,-0.0224368,-0.0203168,-0.0374332,0.0020524,-0.0046901,0,-0.0163634,0.00217667,0.03274921,0.0237108,0.06706767,0.005973,-0.0242226,0.00667939,-0.045982,0.00838984,0.00070524,0.00831044,0.00757442,-0.0011168,0.023499,8.62E-05,0.01136364,-0.0749276,-0.01232,0.0156131
-0.1186869,-0.03277,-0.082449,-0.0427807,0.012658,-0.018892852,-0.0265306,0.014633,-0.029074,-0.0137083,0.04232673,0.00250752,-0.016794666,-0.0145884,-0.04797,-0.0080972,0.005447,-0.0011481,0.009393,-0.0060386,-0.0200424,-0.0054429,-0.0373626,0.01228916,-0.03781,-0.0179119,-0.0420128,0.09444444,-0.0012349,0.00366979,-0.00043,-0.0124477,-0.0488688,-0.0236439,0,-0.0617813,-0.00602,0.00939282,0.0028436,-0.0752252,-0.021085,-0.0140949,-0.0085912,-0.0548951,-0.0107414,-0.03676,-0.015346151,0.01123596,0.02491103,-0.01232,0.02587177
-0.0052722,0.060915,0.01690391,-0.0391061,-0.0625,0.010301643,-0.0034801,0.002029,-0.0062909,0.00472202,0.01496082,0.03914457,-0.014635193,-0.0176425,0.014975,-0.0072029,0.029466,-0.0063777,-0.01662,-0.0234913,0.00874045,0.0199005,-0.0018265,-0.00607,0.009764,0.00554785,-0.0143998,-0.0609137,-0.0236437,-0.0064762,0.022184,0.01307575,-0.0106565,-0.0014245,-0.0009128,-0.0243331,-0.02648,-0.0166168,0.018431,0.05552849,-0.0161835,-0.0857786,0.01028604,0.01109878,0.00353352,-0.01377,0.006741967,-0.0111111,-0.0123611,-0.01232,-0.0270468
